assists,champLevel,championName,deaths,detectorWardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,inhibitorsLost,kills,magicDamageDealt,magicDamageDealtToChampions,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,sightWardsBoughtInGame,teamId,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalMinionsKilled,trueDamageDealt,trueDamageDealtToChampions,turretsLost,visionScore,wardsKilled,wardsPlaced,win,match_id,tier
4,13,JarvanIV,3,3,False,False,9363,1,5,10941,714,151,89569,8635,11565,6923,0,200,JUNGLE,205213,9620,15,104704,269,8,28,4,4,False,EUW1_7762046546,Master
2,14,Azir,4,1,False,False,11268,1,5,121443,18774,2,7242,619,7091,6709,0,200,MIDDLE,131634,19500,213,2948,106,8,19,2,9,False,EUW1_7762046546,Master
1,13,Jinx,4,0,False,False,10139,1,3,1325,325,4,125901,15371,7851,20,0,200,BOTTOM,130217,15811,213,2990,113,8,14,0,7,False,EUW1_7762046546,Master
9,10,Rakan,4,1,False,False,5921,1,0,7068,4214,0,3726,1184,8773,4,0,200,UTILITY,15764,5399,20,4969,0,8,53,1,33,False,EUW1_7762046546,Master
3,18,Vladimir,0,0,False,False,12510,0,7,158515,22168,0,9803,849,17312,4353,0,100,TOP,177364,24368,248,9046,1350,1,15,1,6,True,EUW1_7761997484,Master
7,15,DrMundo,0,1,False,False,12046,0,5,60937,9172,186,78673,8427,27906,7084,0,100,JUNGLE,266857,19462,14,127247,1862,1,18,1,3,True,EUW1_7761997484,Master
6,14,Ahri,3,2,False,False,9840,0,2,67044,9433,0,11884,494,10183,6852,0,100,MIDDLE,113634,12677,202,34704,2749,1,16,2,7,True,EUW1_7761997484,Master
3,13,Caitlyn,5,0,False,False,11375,0,1,774,555,0,145337,13227,9743,4568,0,100,BOTTOM,151746,13812,220,5634,29,1,13,2,6,True,EUW1_7761997484,Master
8,12,Karma,2,1,False,False,8742,0,3,38769,14219,0,4164,410,8451,1151,0,100,UTILITY,46278,15308,41,3344,677,1,51,6,20,True,EUW1_7761997484,Master
1,14,Zaahen,4,0,False,False,8139,2,1,3222,1342,0,104983,13007,11139,17,0,200,TOP,113805,15880,159,5599,1530,10,21,1,8,False,EUW1_7761997484,Master
1,14,Talon,4,0,False,False,11087,2,5,0,0,167,132004,14566,11571,709,0,200,JUNGLE,220191,16886,9,88186,2320,10,23,6,2,False,EUW1_7761997484,Master
3,13,Malzahar,6,1,False,False,8523,2,1,101489,18450,0,9038,648,5639,6497,0,200,MIDDLE,114229,19098,190,3701,0,10,11,0,7,False,EUW1_7761997484,Master
2,13,Smolder,2,0,False,False,8912,2,2,7931,2922,0,108060,12608,7910,4073,0,200,BOTTOM,117466,15531,207,1474,0,10,12,0,8,False,EUW1_7761997484,Master
4,11,Bard,2,4,False,False,5976,2,1,10166,6183,0,6498,3521,6560,4771,0,200,UTILITY,19360,10282,22,2695,576,10,90,7,34,False,EUW1_7761997484,Master
3,14,Mordekaiser,4,0,False,False,9239,0,3,70536,10554,0,9957,2041,11232,7,0,100,TOP,88891,13750,130,8397,1153,2,19,2,7,True,EUW1_7761915402,Master
12,16,Graves,1,2,False,False,13165,0,5,2211,563,201,191055,16386,12096,23,0,100,JUNGLE,275768,19154,16,82501,2203,2,26,3,3,True,EUW1_7761915402,Master
4,15,Syndra,4,0,False,False,11266,0,2,141588,9307,0,9453,449,5801,6794,0,100,MIDDLE,157970,10339,246,6929,582,2,19,3,9,True,EUW1_7761915402,Master
4,15,MissFortune,2,0,False,False,19405,0,24,1440,661,12,183058,37525,13229,503,0,100,BOTTOM,198865,38439,217,14366,253,2,23,8,8,True,EUW1_7761915402,Master
21,13,Leona,2,8,False,False,8165,0,1,9233,4747,0,6100,1919,9700,4404,0,100,UTILITY,21094,6667,27,5760,0,2,73,7,37,True,EUW1_7761915402,Master
3,15,Fiora,5,0,False,False,9441,3,2,1860,592,4,122911,7644,18298,6498,0,200,TOP,132679,13448,209,7908,5210,11,19,1,8,False,EUW1_7761915402,Master
1,12,LeeSin,11,5,False,False,8816,3,5,19788,1458,108,69305,9375,21910,6921,0,200,JUNGLE,141551,11810,5,52457,976,11,24,2,15,False,EUW1_7761915402,Master
7,15,AurelionSol,5,1,False,False,9779,3,2,117823,18122,0,5669,40,9517,6487,0,200,MIDDLE,130819,18302,224,7327,140,11,22,2,6,False,EUW1_7761915402,Master
4,12,Draven,9,0,False,False,10467,3,3,0,0,0,104201,10384,15688,5449,0,200,BOTTOM,108686,10393,170,4484,8,11,12,2,7,False,EUW1_7761915402,Master
5,10,Rell,5,2,False,False,6232,3,1,5183,2727,0,3810,1077,11634,4771,0,200,UTILITY,11651,3804,28,2657,0,11,50,6,18,False,EUW1_7761915402,Master
7,17,Aatrox,8,0,False,False,11256,1,4,5246,2057,0,139599,24007,33484,897,0,100,TOP,148729,26269,181,3884,204,6,27,4,8,False,EUW1_7761632238,Master
4,17,Nidalee,2,0,False,False,15968,1,10,197355,25806,230,20436,1120,22626,907,0,100,JUNGLE,354993,30644,32,137199,3717,6,46,15,2,False,EUW1_7761632238,Master
5,17,Azir,8,1,False,False,12306,1,2,172861,21187,3,7432,394,16483,5408,0,100,MIDDLE,183163,21634,274,2869,53,6,23,4,7,False,EUW1_7761632238,Master
5,16,Yunara,6,1,False,False,18279,1,7,79676,10594,15,178524,23372,21686,3494,0,100,BOTTOM,267642,34727,285,9442,760,6,23,5,11,False,EUW1_7761632238,Master
15,12,Rell,6,11,False,False,9317,1,1,7136,4080,0,3940,1247,16419,6797,0,100,UTILITY,16714,6152,39,5637,825,6,120,15,47,False,EUW1_7761632238,Master
9,18,Naafiri,6,1,False,False,13508,0,6,697,697,4,147835,22437,20661,7015,0,200,TOP,162257,25859,233,13724,2723,6,18,0,8,True,EUW1_7761632238,Master
9,18,Jayce,3,0,False,False,18664,0,12,35015,4880,198,217714,30337,12319,7084,0,200,JUNGLE,338127,40893,63,85397,5675,6,50,19,3,True,EUW1_7761632238,Master
10,18,Ryze,4,2,False,False,14760,0,4,245807,28453,12,11144,645,13593,29,0,200,MIDDLE,262089,29248,302,5136,150,6,21,2,4,True,EUW1_7761632238,Master
9,17,Jinx,5,1,False,False,16528,0,7,1300,1030,11,232381,32801,12770,4866,0,200,BOTTOM,245506,35516,274,11824,1685,6,20,3,11,True,EUW1_7761632238,Master
15,14,Alistar,6,16,False,False,8673,0,1,6551,5417,0,1980,609,12677,4771,0,200,UTILITY,11372,6315,16,2841,288,6,118,8,68,True,EUW1_7761632238,Master
5,18,Sion,9,0,False,False,13611,0,3,25362,3738,4,191830,26167,29143,22,0,100,TOP,223575,31571,243,6382,1665,5,21,0,8,True,EUW1_7761579152,Master
3,14,Zaahen,7,2,False,False,13171,0,10,7291,947,151,117901,19028,24449,7015,0,100,JUNGLE,218772,20270,25,93579,293,5,37,9,3,True,EUW1_7761579152,Master
7,17,Vladimir,5,0,False,False,13664,0,9,173760,35889,12,10331,1243,29155,508,0,100,MIDDLE,188154,37132,204,4062,0,5,26,2,10,True,EUW1_7761579152,Master
7,15,Jinx,5,0,False,False,14835,0,5,1566,676,22,189001,24358,12779,6908,0,100,BOTTOM,194329,25162,226,3761,127,5,13,3,6,True,EUW1_7761579152,Master
11,13,Lulu,9,2,False,False,7487,0,1,16735,5343,0,4148,875,10309,4771,0,100,UTILITY,22826,6558,24,1943,339,5,54,5,25,True,EUW1_7761579152,Master
4,18,DrMundo,2,1,False,False,14344,1,13,54303,19687,0,157527,19039,46750,6032,0,200,TOP,214782,38798,249,2951,72,10,15,1,7,False,EUW1_7761579152,Master
7,16,Elise,4,2,False,False,12280,1,7,134350,21815,185,27893,1804,17690,939,0,200,JUNGLE,267882,26305,8,105640,2685,10,17,1,4,False,EUW1_7761579152,Master
5,14,Tristana,9,0,False,False,10472,1,3,16502,1925,0,113718,23805,7557,4035,0,200,MIDDLE,148353,27271,197,18133,1540,10,15,4,7,False,EUW1_7761579152,Master
4,15,Ashe,8,1,False,False,14105,1,12,5274,2474,13,149360,25351,14645,577,0,200,BOTTOM,157791,27991,207,3156,166,10,21,4,6,False,EUW1_7761579152,Master
16,12,Thresh,5,11,False,False,7638,1,0,13267,7186,0,6762,1385,14109,510,0,200,UTILITY,21943,8571,31,1913,0,10,91,6,47,False,EUW1_7761579152,Master
10,20,Renekton,11,1,False,False,21410,2,15,26855,10224,0,276229,34536,33183,1422,0,100,TOP,313697,48049,317,10611,3289,9,24,2,8,True,EUW1_7761535416,Master
22,18,XinZhao,9,7,False,False,18743,2,10,16459,2463,198,229520,34699,41459,28,0,100,JUNGLE,395416,38011,50,149437,848,9,48,8,7,True,EUW1_7761535416,Master
26,18,Taliyah,7,0,False,False,18207,2,10,314441,50433,12,14098,1798,22453,7,0,100,MIDDLE,333009,54002,305,4469,1770,9,27,6,4,True,EUW1_7761535416,Master
23,18,Seraphine,6,3,False,False,20910,2,11,312952,41291,0,20618,2879,12685,5414,0,100,BOTTOM,337720,45093,327,4149,922,9,61,5,21,True,EUW1_7761535416,Master
32,17,Bard,7,11,False,False,12181,2,3,25723,9160,0,8398,3498,19010,2073,0,100,UTILITY,36009,13616,41,1887,957,9,164,23,65,True,EUW1_7761535416,Master
10,20,Jax,14,3,False,False,17876,1,6,91041,18293,8,158877,24245,32750,4862,0,200,TOP,265348,47678,229,15430,5139,10,28,2,14,False,EUW1_7761535416,Master
6,18,Viego,8,3,False,False,21684,1,18,14491,3926,229,245426,32607,30750,7015,0,200,JUNGLE,376556,39249,27,116638,2715,10,57,12,5,False,EUW1_7761535416,Master
18,18,Ahri,6,4,False,False,17502,1,7,203651,32099,13,21709,2494,11811,3376,0,200,MIDDLE,303072,48901,312,77710,14307,10,34,3,9,False,EUW1_7761535416,Master
15,18,Jhin,5,0,False,False,20158,1,6,20763,10218,8,315273,30921,13546,4771,0,200,BOTTOM,344541,43107,336,8505,1967,10,19,5,9,False,EUW1_7761535416,Master
22,15,Nautilus,16,17,False,False,12613,1,3,18153,11355,4,7555,3975,21054,4021,0,200,UTILITY,31484,18193,24,5775,2861,10,153,11,75,False,EUW1_7761535416,Master
4,17,LeeSin,2,1,False,False,15031,1,6,67962,4130,12,153090,16345,16074,512,0,100,TOP,228814,20528,262,7761,53,8,16,0,11,False,EUW1_7761468614,Master
5,14,Diana,7,5,False,False,11022,1,4,146716,13092,168,28836,2341,20192,3494,0,100,JUNGLE,254803,15755,25,79251,321,8,35,5,6,False,EUW1_7761468614,Master
3,15,Talon,5,0,False,False,10545,1,5,0,0,0,117757,13215,12541,7,0,100,MIDDLE,127145,14676,207,9387,1461,8,8,2,1,False,EUW1_7761468614,Master
1,13,Jhin,6,1,False,False,10707,1,2,7074,375,0,101486,7208,11007,6399,0,100,BOTTOM,111188,7640,210,2626,55,8,20,2,10,False,EUW1_7761468614,Master
6,11,Bard,6,3,False,False,7066,1,1,12846,6344,0,4227,2337,12931,4022,0,100,UTILITY,19770,9030,21,2695,348,8,79,5,31,False,EUW1_7761468614,Master
7,17,KSante,1,0,False,False,11890,1,3,13154,1994,0,135114,13135,10128,5912,0,200,TOP,151378,15746,234,3110,617,7,15,2,4,True,EUW1_7761468614,Master
3,16,Naafiri,3,0,False,False,14720,1,14,85,0,183,172160,18887,16203,641,0,200,JUNGLE,271496,20039,20,99251,1151,7,20,3,2,True,EUW1_7761468614,Master
6,17,Ahri,4,2,False,False,12465,1,6,98243,15745,0,16910,2292,13760,4803,0,200,MIDDLE,175676,22950,257,60522,4912,7,26,2,12,True,EUW1_7761468614,Master
9,13,Ashe,5,0,False,False,10243,1,1,4403,1443,0,99455,15089,10412,2099,0,200,BOTTOM,108762,16633,166,4904,99,7,19,4,8,True,EUW1_7761468614,Master
12,13,Seraphine,5,6,False,False,7952,1,2,14889,5853,4,4821,975,11332,4771,0,200,UTILITY,21001,6829,29,1291,0,7,71,9,27,True,EUW1_7761468614,Master
8,20,Yorick,5,2,False,False,17606,0,4,40466,8771,5,199772,21794,33642,19,0,100,TOP,250355,30676,322,10116,111,4,34,2,10,True,EUW1_7762321808,Master
15,18,Udyr,5,0,False,False,17123,0,9,231756,32571,233,50418,1926,22932,6032,0,100,JUNGLE,411389,34858,53,129214,360,4,22,4,1,True,EUW1_7762321808,Master
7,17,Irelia,10,1,False,False,14460,0,7,24838,6295,16,178948,18136,23907,5470,0,100,MIDDLE,214451,25736,244,10664,1304,4,23,2,11,True,EUW1_7762321808,Master
11,17,AurelionSol,7,0,False,False,19090,0,18,177093,54033,4,4789,136,19084,7076,0,100,BOTTOM,194957,56180,245,13074,2010,4,8,2,5,True,EUW1_7762321808,Master
27,15,Nautilus,6,9,False,False,10803,0,1,22405,11210,0,8717,3865,22667,5992,0,100,UTILITY,34933,16338,38,3811,1262,4,129,18,56,True,EUW1_7762321808,Master
6,18,KSante,7,1,False,False,11089,2,3,6098,1170,0,154458,15844,18418,7049,0,200,TOP,165548,18728,207,4992,1714,10,37,2,12,False,EUW1_7762321808,Master
14,17,Zed,6,2,False,False,19215,2,12,20258,1958,174,213830,40354,15016,1378,0,200,JUNGLE,338083,46417,63,103995,4103,10,41,8,4,False,EUW1_7762321808,Master
10,16,Malphite,10,0,False,False,11797,2,5,103091,19410,4,56771,4311,14778,6751,0,200,MIDDLE,163564,25778,190,3701,2056,10,21,3,10,False,EUW1_7762321808,Master
6,16,Ezreal,9,3,False,False,18020,2,11,39386,15293,0,195384,33814,9801,6585,0,200,BOTTOM,238704,49936,285,3933,828,10,31,4,12,False,EUW1_7762321808,Master
17,14,Braum,7,5,False,False,9447,2,2,12299,7174,0,6952,2111,10395,23,0,200,UTILITY,21046,9529,20,1794,244,10,91,5,39,False,EUW1_7762321808,Master
8,16,Yorick,2,1,False,False,11094,0,2,27038,6797,4,124869,11891,19230,6751,0,100,TOP,157288,18688,213,5381,0,1,12,0,9,True,EUW1_7762293137,Master
12,16,Graves,5,1,False,False,13584,0,9,2067,538,204,211759,18056,14014,897,0,100,JUNGLE,300353,20376,30,86527,1780,1,13,1,2,True,EUW1_7762293137,Master
9,15,Jayce,5,0,False,False,16422,0,19,17461,4564,0,121428,28486,14469,7061,0,100,MIDDLE,147614,35113,170,8725,2062,1,16,1,8,True,EUW1_7762293137,Master
14,13,AurelionSol,4,0,False,False,12048,0,9,72874,20484,0,4522,190,14581,7076,0,100,BOTTOM,83866,21111,151,6469,436,1,13,3,6,True,EUW1_7762293137,Master
24,12,Rell,5,3,False,False,8482,0,2,15004,4814,0,6566,3167,15651,3378,0,100,UTILITY,24502,7982,19,2930,0,1,55,3,18,True,EUW1_7762293137,Master
2,14,KSante,6,1,False,False,7947,2,1,6477,1563,0,125342,14203,20375,5992,0,200,TOP,139765,16199,184,7946,433,10,19,0,9,False,EUW1_7762293137,Master
5,13,Briar,11,0,False,False,13522,2,11,9978,916,96,100276,18587,20373,6751,0,200,JUNGLE,140971,21269,30,30715,1764,10,9,1,0,False,EUW1_7762293137,Master
7,13,Quinn,9,0,False,False,8894,2,2,475,475,0,91135,13417,13486,7072,0,200,MIDDLE,95741,15302,154,4129,1408,10,15,0,6,False,EUW1_7762293137,Master
4,13,Vayne,7,0,False,False,10611,2,6,3275,498,4,76154,11445,10575,5242,0,200,BOTTOM,86478,13888,167,7048,1944,10,13,3,5,False,EUW1_7762293137,Master
11,11,Annie,8,4,False,False,6995,2,1,15162,7703,0,3984,1416,10795,7,0,200,UTILITY,20209,9120,26,1062,0,10,62,4,25,False,EUW1_7762293137,Master
7,17,Aatrox,0,1,False,False,15021,0,12,6819,1862,35,225036,24632,18325,537,0,100,TOP,239484,26524,238,7628,30,1,24,3,10,True,EUW1_7762267085,Master
20,15,Ambessa,2,1,False,False,11961,0,6,0,0,151,149758,18478,20246,6339,0,100,JUNGLE,232547,19952,31,82788,1474,1,38,7,10,True,EUW1_7762267085,Master
12,16,Ahri,2,0,False,False,13034,0,9,102850,17057,0,14115,2067,8001,4649,0,100,MIDDLE,180107,25048,231,63142,5924,1,16,3,3,True,EUW1_7762267085,Master
10,16,AurelionSol,3,0,False,False,15012,0,15,133390,37894,0,4727,235,11069,7076,0,100,BOTTOM,145348,38131,208,7230,1,1,5,1,4,True,EUW1_7762267085,Master
26,13,Alistar,1,5,False,False,8854,0,4,11678,5355,0,3752,942,19452,6105,0,100,UTILITY,17918,6298,29,2488,0,1,84,10,37,True,EUW1_7762267085,Master
1,14,Malphite,9,0,False,False,8088,2,1,40321,7474,0,47539,4079,12012,6749,0,200,TOP,92700,12714,163,4838,1160,11,12,0,7,False,EUW1_7762267085,Master
1,13,Vi,11,3,False,False,8812,2,2,0,0,142,99526,9307,19620,4109,0,200,JUNGLE,176132,9531,1,76607,224,11,23,1,8,False,EUW1_7762267085,Master
2,13,Leblanc,7,1,False,False,8324,2,1,96011,14094,0,14497,1218,10489,5091,0,200,MIDDLE,116072,17079,200,5562,1766,11,19,2,9,False,EUW1_7762267085,Master
1,13,Sivir,10,0,False,False,11248,2,3,218,218,8,144596,16782,9009,5159,0,200,BOTTOM,151530,17001,214,6715,0,11,13,2,6,False,EUW1_7762267085,Master
4,10,Nautilus,9,3,False,False,6467,2,1,8316,5472,0,5978,2158,9971,23,0,200,UTILITY,17385,7630,29,3090,0,11,68,6,28,False,EUW1_7762267085,Master
4,16,Vayne,6,0,False,True,11858,0,8,435,435,4,92588,18331,8197,3795,0,100,TOP,110050,24142,156,17026,5375,4,28,2,11,True,EUW1_7762232480,Master
14,16,JarvanIV,5,3,False,True,12042,0,8,13411,2159,148,106569,14291,18420,977,0,100,JUNGLE,223707,16758,22,103726,306,4,27,2,7,True,EUW1_7762232480,Master
13,16,Ekko,7,0,False,True,13076,0,11,137622,23135,0,17306,4181,15648,6358,0,100,MIDDLE,159691,28955,180,4762,1638,4,9,1,2,True,EUW1_7762232480,Master
14,16,AurelionSol,3,0,False,True,14293,0,12,123682,31817,0,5173,141,9055,7076,0,100,BOTTOM,139561,32433,231,10705,474,4,18,4,9,True,EUW1_7762232480,Master
30,14,Nami,1,7,False,True,9582,0,3,19979,10300,0,2550,940,5995,0,0,100,UTILITY,23253,11256,18,723,15,4,86,8,34,True,EUW1_7762232480,Master
2,15,Jax,7,2,False,True,10229,1,3,51801,9211,0,40816,5551,16631,11,0,200,TOP,102453,14895,166,9834,133,6,32,2,13,False,EUW1_7762232480,Master
5,14,Briar,11,0,False,True,12067,1,8,7411,1398,141,153365,14823,14211,6751,0,200,JUNGLE,208511,17064,30,47734,843,6,14,2,0,False,EUW1_7762232480,Master
5,16,Taliyah,6,2,False,True,12231,1,8,139304,25496,4,10298,1866,9845,6236,0,200,MIDDLE,154781,27443,209,5177,80,6,23,3,9,False,EUW1_7762232480,Master
1,13,Aphelios,9,1,False,True,11916,1,3,7811,1450,4,132746,11373,6687,4467,0,200,BOTTOM,151972,12823,230,11415,0,6,18,3,8,False,EUW1_7762232480,Master
8,12,Taric,9,2,False,True,6835,1,0,5861,3204,0,7708,2576,10117,5180,0,200,UTILITY,19257,6426,37,5688,645,6,67,10,23,False,EUW1_7762232480,Master
8,17,Draven,10,0,False,False,13526,0,3,0,0,12,171000,19597,14349,1388,0,100,TOP,177716,20379,207,6715,781,4,28,0,13,True,EUW1_7762183596,Master
13,18,Jayce,7,1,False,False,18100,0,12,43637,8870,220,206846,26725,22657,6063,0,100,JUNGLE,360963,37806,38,110478,2211,4,32,7,3,True,EUW1_7762183596,Master
21,18,Morgana,2,0,False,False,14372,0,6,167074,23164,7,10211,1798,21161,3155,0,100,MIDDLE,181155,25996,225,3870,1033,4,20,0,11,True,EUW1_7762183596,Master
9,16,Kaisa,3,0,False,False,20245,0,15,64590,24637,10,141314,17138,6368,7,0,100,BOTTOM,211716,42927,234,5810,1151,4,31,10,6,True,EUW1_7762183596,Master
29,15,Alistar,3,10,False,False,10107,0,1,12899,8647,0,3281,1086,22591,6105,0,100,UTILITY,18015,9941,12,1834,208,4,93,5,47,True,EUW1_7762183596,Master
9,17,Malphite,7,0,False,False,11104,2,5,79190,20630,0,45086,2795,17124,539,0,200,TOP,132348,25348,192,8070,1922,10,19,2,6,False,EUW1_7762183596,Master
7,16,Vi,8,0,False,False,14699,2,10,0,0,172,175259,31684,23483,6921,0,200,JUNGLE,267804,32980,32,92544,1296,10,23,4,3,False,EUW1_7762183596,Master
5,18,Yone,8,1,False,False,13860,2,3,27552,2662,13,214813,22273,22047,6759,0,200,MIDDLE,250564,30105,309,8198,5170,10,17,4,4,False,EUW1_7762183596,Master
5,14,AurelionSol,7,0,False,False,13067,2,5,115011,30574,0,6856,282,12859,7076,0,200,BOTTOM,139027,31880,224,17160,1023,10,17,3,5,False,EUW1_7762183596,Master
9,13,Rell,7,10,False,False,8730,2,2,8554,5191,0,5406,1746,11005,6383,0,200,UTILITY,18615,7066,41,4654,128,10,105,11,42,False,EUW1_7762183596,Master
4,15,Vayne,7,0,False,False,8904,0,2,18,18,0,68684,6761,11771,1588,0,100,TOP,82672,8423,171,13969,1644,3,15,0,7,True,EUW1_7762139094,Master
4,15,Viego,2,1,False,False,13726,0,13,6781,1761,154,153866,9319,15332,6908,0,100,JUNGLE,234464,11491,46,73817,410,3,19,5,2,True,EUW1_7762139094,Master
9,15,Sylas,1,1,False,False,15442,0,17,146587,33216,4,6416,626,12818,4832,0,100,MIDDLE,163098,36291,183,10094,2448,3,22,4,3,True,EUW1_7762139094,Master
8,13,Smolder,4,0,False,False,11255,0,2,8564,2137,11,118537,14894,7655,4240,0,100,BOTTOM,131754,17129,204,4651,96,3,25,6,8,True,EUW1_7762139094,Master
18,12,Rakan,4,5,False,False,7908,0,1,9262,5961,0,5747,1489,7054,5714,0,100,UTILITY,20957,7451,28,5947,0,3,69,4,30,True,EUW1_7762139094,Master
1,15,Jayce,6,0,False,False,11512,1,7,12273,3403,4,118588,12887,14768,903,0,200,TOP,135132,17976,203,4270,1685,9,20,1,8,False,EUW1_7762139094,Master
3,13,Jax,8,0,False,False,10501,1,5,38703,4015,136,77844,5953,12653,6063,0,200,JUNGLE,177432,10378,23,60884,409,9,22,2,9,False,EUW1_7762139094,Master
2,12,Qiyana,10,0,False,False,8430,1,3,8000,734,4,93443,9881,6886,1590,0,200,MIDDLE,103175,11729,151,1731,1114,9,11,1,3,False,EUW1_7762139094,Master
5,11,AurelionSol,7,0,False,False,8259,1,2,59419,11111,0,5553,312,7082,7076,0,200,BOTTOM,69242,11424,161,4268,0,9,11,1,4,False,EUW1_7762139094,Master
6,10,Leona,4,7,False,False,6399,1,1,9749,2792,0,2919,1000,10035,7015,0,200,UTILITY,15828,4287,25,3158,494,9,79,7,31,False,EUW1_7762139094,Master
2,13,Sion,1,0,False,True,8175,0,3,13949,2457,0,77324,8575,10454,6109,0,100,TOP,95523,11659,162,4249,626,0,11,1,6,True,EUW1_7761762142,Master
0,11,Fizz,1,0,False,True,7482,0,6,49127,4311,107,21637,1460,9749,578,0,100,JUNGLE,136540,6608,10,65774,836,0,11,0,6,True,EUW1_7761762142,Master
0,12,Yone,2,0,False,True,7119,0,4,10115,1210,0,70506,6640,6747,683,0,100,MIDDLE,86892,8648,151,6270,797,0,8,0,6,True,EUW1_7761762142,Master
6,10,AurelionSol,2,0,False,True,7983,0,4,48009,9903,2,5902,420,3489,7076,0,100,BOTTOM,57344,10400,142,3431,76,0,3,0,3,True,EUW1_7761762142,Master
10,9,Nautilus,2,4,False,True,5479,0,1,6915,3438,0,5857,2205,4776,6794,0,100,UTILITY,16093,5974,26,3320,330,0,36,5,18,True,EUW1_7761762142,Master
0,10,Jayce,6,1,False,True,4782,0,1,10490,2853,0,41523,6780,10475,23,0,200,TOP,52094,9634,112,80,0,3,16,0,7,False,EUW1_7761762142,Master
1,10,Kayn,3,0,False,True,5860,0,2,0,0,86,85058,5676,8149,4817,0,200,JUNGLE,120968,5859,25,35909,182,3,12,2,0,False,EUW1_7761762142,Master
2,9,Karma,0,0,False,True,4732,0,0,33285,6843,0,8069,1556,4349,10,0,200,MIDDLE,42782,8676,93,1427,275,3,6,0,4,False,EUW1_7761762142,Master
3,9,Jinx,5,0,False,True,6862,0,1,489,219,0,50655,5900,3330,4866,0,200,BOTTOM,53402,6119,136,2257,0,3,15,3,6,False,EUW1_7761762142,Master
1,9,Veigar,4,0,False,True,6141,0,4,21436,8824,0,1406,268,2786,3797,0,200,UTILITY,22938,9092,29,95,0,3,25,1,11,False,EUW1_7761762142,Master
3,16,Fiora,5,0,False,False,12360,0,5,929,429,8,158942,14190,19690,23,0,100,TOP,170671,21010,215,10799,6390,2,18,3,8,True,EUW1_7761726591,Master
8,16,Nidalee,4,2,False,False,13524,0,8,154016,19987,189,19107,897,13177,7084,0,100,JUNGLE,269067,23321,32,95943,2436,2,34,8,5,True,EUW1_7761726591,Master
3,15,Naafiri,3,0,False,False,13040,0,10,0,0,0,155850,21301,13504,1636,0,100,MIDDLE,166746,23029,211,10895,1727,2,11,0,6,True,EUW1_7761726591,Master
10,14,Yunara,6,0,False,False,12606,0,3,40888,7507,6,117743,13341,5621,6715,0,100,BOTTOM,163288,20982,214,4656,133,2,10,1,4,True,EUW1_7761726591,Master
11,12,Alistar,2,10,False,False,8039,0,3,11721,5759,0,3687,1136,9687,510,0,100,UTILITY,19158,7041,19,3749,145,2,100,4,47,True,EUW1_7761726591,Master
6,16,Shen,4,1,False,False,10291,2,4,23294,5281,0,91047,8337,11246,6923,0,200,TOP,118468,13702,213,4126,84,10,23,2,6,False,EUW1_7761726591,Master
4,14,Ekko,6,0,False,False,10793,2,6,111471,11569,118,18053,1915,19773,6339,0,200,JUNGLE,201020,15246,47,71494,1761,10,16,4,1,False,EUW1_7761726591,Master
5,15,Yasuo,8,0,False,False,10063,2,1,19527,1228,8,139771,14596,16558,682,0,200,MIDDLE,161739,15825,231,2440,0,10,16,2,6,False,EUW1_7761726591,Master
7,14,AurelionSol,3,0,False,False,13294,2,9,105679,32297,0,5228,480,8148,7076,0,200,BOTTOM,115689,32849,190,4780,72,10,12,1,7,False,EUW1_7761726591,Master
10,12,Nautilus,8,6,False,False,6669,2,0,8934,5088,0,5030,2034,11362,6794,0,200,UTILITY,17579,7846,28,3613,724,10,64,5,31,False,EUW1_7761726591,Master
3,17,Gnar,12,0,False,False,11039,2,1,17973,4040,0,171254,17648,29242,0,0,100,TOP,194534,22254,231,5306,565,10,35,3,13,False,EUW1_7761648168,Master
5,16,Diana,7,3,False,False,15763,2,10,176501,29110,177,32622,3711,25036,3589,0,100,JUNGLE,285487,34057,17,76364,1234,10,34,3,7,False,EUW1_7761648168,Master
1,15,Yone,14,0,False,False,12308,2,5,20413,4819,1,162778,26182,32404,1437,0,100,MIDDLE,194030,36316,243,10837,5314,10,26,3,8,False,EUW1_7761648168,Master
12,17,Senna,7,2,False,False,16660,2,7,0,0,0,218570,35112,17222,4895,0,100,BOTTOM,223935,35580,268,5364,467,10,16,1,13,False,EUW1_7761648168,Master
14,13,Blitzcrank,9,7,False,False,10423,2,5,9623,7264,0,6978,3433,19125,7011,0,100,UTILITY,21926,12239,28,5324,1540,10,108,10,37,False,EUW1_7761648168,Master
11,20,KSante,3,0,False,False,15813,0,12,2753,2273,0,182143,31705,34743,6541,0,200,TOP,206819,36186,237,21921,2207,4,33,3,10,True,EUW1_7761648168,Master
14,18,XinZhao,7,2,False,False,14698,0,6,16454,1941,206,186408,26031,32236,6753,0,200,JUNGLE,331746,30658,32,128883,2685,4,28,5,3,True,EUW1_7761648168,Master
11,18,Smolder,4,1,False,False,21649,0,20,34977,9140,47,311594,40622,20028,5871,0,200,MIDDLE,384848,54724,314,38276,4961,4,31,8,9,True,EUW1_7761648168,Master
